Unnamed: 0,Num,case_filed,city,area,crime_description,age,sex,weapon,domain,police_department,closed
16789,16790,11-30-2021 13:00,Hyderabad,183,FRAUD,75.0,M,Poison,Other Crime,11.0,No
33134,33135,10-12-2023 14:00,Jaipur,289,DOMESTIC VIOLENCE,77.0,M,Explosives,Violent Crime,1.0,No
32915,32916,10-03-2023 11:00,Delhi,498,VANDALISM,14.0,F,Other,Other Crime,7.0,No
26053,26054,12-21-2022 13:00,Hyderabad,163,FRAUD,69.0,F,Blunt Object,Other Crime,12.0,No
28714,28715,04-11-2023 10:00,Chennai,157,ROBBERY,50.0,F,Poison,Violent Crime,16.0,No
18347,18348,02-03-2022 11:00,Chennai,497,ARSON,15.0,M,Explosives,Fire Accident,1.0,No
22058,22059,07-08-2022 02:00,Chennai,498,ASSAULT,26.0,X,Poison,Violent Crime,5.0,No
34457,34458,12-06-2023 17:00,Hyderabad,314,KIDNAPPING,73.0,F,Poison,Other Crime,3.0,Yes
31314,31315,07-28-2023 18:00,Pune,360,ILLEGAL POSSESSION,37.9,F,,Other Crime,9.9,No
16464,16465,11-17-2021 00:00,Hyderabad,457,DRUG OFFENSE,18.0,M,Poison,Other Crime,3.0,Yes
13990,13991,08-05-2021 22:00,Chennai,115,VEHICLE - STOLEN,28.0,F,Firearm,Violent Crime,17.0,Yes
20314,20315,04-26-2022 10:00,Bangalore,395,CYBERCRIME,19.0,X,Knife,Other Crime,5.0,No
38623,38624,05-28-2024 07:00,Hyderabad,507,ARSON,63.0,M,Knife,Fire Accident,3.0,Yes
38784,38785,06-04-2024 00:00,Patna,235,ROBBERY,50.0,F,Poison,Violent Crime,15.0,Yes
4583,4584,07-09-2020 23:00,Agra,246,ROBBERY,64.0,M,Poison,Violent Crime,9.0,No
30895,30896,07-11-2023 07:00,Nagpur,337,IDENTITY THEFT,68.0,M,,Violent Crime,15.0,Yes
21539,21540,06-16-2022 11:00,Kalyan,527,CYBERCRIME,69.0,F,Explosives,Other Crime,5.0,No
22850,22851,08-10-2022 02:00,Delhi,254,ROBBERY,49.0,X,,Violent Crime,5.0,Yes
28687,28688,04-10-2023 07:00,Ahmedabad,494,CYBERCRIME,56.0,M,Explosives,Other Crime,4.0,Yes
31167,31168,07-22-2023 15:00,Thane,320,ROBBERY,54.0,F,Firearm,Violent Crime,7.0,Yes
34869,34870,12-23-2023 21:00,Ludhiana,407,BURGLARY,44.0,F,Other,Other Crime,1.0,Yes
3383,3384,05-20-2020 23:00,Surat,176,VANDALISM,45.0,M,,Other Crime,10.0,Yes
27976,27977,03-11-2023 16:00,Ahmedabad,232,SEXUAL ASSAULT,48.0,M,Firearm,Violent Crime,10.0,Yes
4755,4756,07-17-2020 03:00,Ahmedabad,523,ARSON,17.0,F,Explosives,Fire Accident,17.0,No
19173,19174,03-09-2022 21:00,Hyderabad,205,PUBLIC INTOXICATION,75.0,M,Other,Other Crime,7.0,No
3859,3860,06-09-2020 19:00,Nagpur,156,FRAUD,52.0,F,Knife,Other Crime,11.0,Yes
2399,2400,04-09-2020 23:00,Thane,298,HOMICIDE,44.0,F,Knife,Other Crime,15.0,Yes
37000,37001,03-21-2024 16:00,Hyderabad,303,BURGLARY,53.0,F,Explosives,Other Crime,8.0,Yes
26041,26042,12-21-2022 01:00,Delhi,124,FRAUD,19.0,M,Knife,Other Crime,11.0,Yes
4869,4870,07-21-2020 21:00,Hyderabad,313,IDENTITY THEFT,63.9,F,Other,Violent Crime,2.8999999999999995,Yes
3295,3296,05-17-2020 07:00,Mumbai,343,EXTORTION,20.0,M,Blunt Object,Other Crime,15.0,No
5940,5941,09-04-2020 12:00,Delhi,399,FRAUD,33.0,F,Explosives,Other Crime,18.0,No
2488,2489,04-13-2020 16:00,Kolkata,558,ROBBERY,64.0,F,Knife,Violent Crime,8.0,No
10019,10020,02-21-2021 11:00,Chennai,550,FRAUD,53.0,F,Poison,Other Crime,4.0,Yes
34957,34958,12-27-2023 13:00,Pune,161,ARSON,43.9,M,,Fire Accident,9.9,No
14502,14503,08-27-2021 06:00,Jaipur,236,PUBLIC INTOXICATION,13.0,M,Knife,Other Crime,2.0,Yes
17383,17384,12-25-2021 07:00,Patna,322,DOMESTIC VIOLENCE,56.0,F,Explosives,Violent Crime,7.0,No
2214,2215,04-02-2020 06:00,Delhi,342,HOMICIDE,51.0,F,Knife,Other Crime,17.0,Yes
38814,38815,06-05-2024 06:00,Ahmedabad,397,ASSAULT,49.0,F,,Violent Crime,12.0,Yes
29522,29523,05-15-2023 02:00,Pune,259,ARSON,27.0,F,Explosives,Fire Accident,11.0,Yes
19828,19829,04-06-2022 04:00,Chennai,413,PUBLIC INTOXICATION,31.0,F,,Other Crime,7.0,No
31115,31116,07-20-2023 11:00,Agra,482,VEHICLE - STOLEN,94.9,M,Other,Violent Crime,27.9,Yes
17134,17135,12-14-2021 22:00,Rajkot,213,FRAUD,43.0,M,Blunt Object,Other Crime,16.0,Yes
17571,17572,01-02-2022 03:00,Chennai,529,ARSON,27.0,M,Knife,Fire Accident,10.0,Yes
7066,7067,10-21-2020 10:00,Delhi,184,ROBBERY,72.0,M,Explosives,Violent Crime,19.0,No
23246,23247,08-26-2022 14:00,Ghaziabad,588,DOMESTIC VIOLENCE,41.900000000000006,F,Firearm,Violent Crime,37.900000000000006,No
524,525,01-22-2020 20:00,Delhi,369,SHOPLIFTING,47.0,F,Knife,Other Crime,2.0,No
2477,2478,04-13-2020 05:00,Bangalore,394,BURGLARY,75.0,F,Other,Other Crime,9.0,No
33873,33874,11-12-2023 09:00,Hyderabad,474,HOMICIDE,27.0,F,,Other Crime,5.0,Yes
36579,36580,03-04-2024 03:00,Kolkata,260,VANDALISM,8.899999999999999,M,Blunt Object,Other Crime,-0.1000000000000005,No
33981,33982,11-16-2023 21:00,Delhi,438,FRAUD,18.0,F,Other,Other Crime,8.0,No
27057,27058,02-01-2023 09:00,Jaipur,230,ILLEGAL POSSESSION,31.0,M,,Other Crime,15.0,No
28488,28489,04-02-2023 00:00,Mumbai,371,ASSAULT,48.0,X,Explosives,Violent Crime,14.0,No
9241,9242,01-20-2021 01:00,Delhi,397,COUNTERFEITING,37.0,F,Other,Other Crime,13.0,No
39921,39922,07-21-2024 09:00,Mumbai,161,FIREARM OFFENSE,57.0,F,Blunt Object,Fire Accident,3.0,Yes
8724,8725,12-29-2020 12:00,Mumbai,106,CYBERCRIME,67.0,M,,Other Crime,6.0,Yes
34349,34350,12-02-2023 05:00,Vasai,167,IDENTITY THEFT,61.0,F,Knife,Violent Crime,3.0,No
1328,1329,02-25-2020 08:00,Pune,181,TRAFFIC VIOLATION,54.0,M,Knife,Traffic Fatality,16.0,Yes
1539,1540,03-05-2020 03:00,Hyderabad,380,SHOPLIFTING,42.0,F,,Other Crime,5.0,Yes
36048,36049,02-11-2024 00:00,Hyderabad,279,IDENTITY THEFT,13.9,M,Blunt Object,Violent Crime,2.8999999999999995,Yes
5477,5478,08-16-2020 05:00,Chennai,460,BURGLARY,42.0,F,,Other Crime,14.0,Yes
27725,27726,03-01-2023 05:00,Delhi,154,FIREARM OFFENSE,14.0,F,,Fire Accident,11.0,No
22814,22815,08-08-2022 14:00,Nagpur,557,COUNTERFEITING,19.0,F,Poison,Other Crime,10.0,No
7334,7335,11-01-2020 14:00,Chennai,380,COUNTERFEITING,14.0,F,,Other Crime,5.0,No
13817,13818,07-29-2021 17:00,Chennai,385,ARSON,28.0,F,Poison,Fire Accident,9.0,No
32767,32768,09-27-2023 07:00,Delhi,528,KIDNAPPING,34.0,F,Firearm,Other Crime,2.0,Yes
13528,13529,07-17-2021 16:00,Kolkata,176,PUBLIC INTOXICATION,79.0,M,Explosives,Other Crime,3.0,Yes
29595,29596,05-18-2023 03:00,Kolkata,463,PUBLIC INTOXICATION,19.0,F,Firearm,Other Crime,12.0,Yes
26267,26268,12-30-2022 11:00,Jaipur,292,ILLEGAL POSSESSION,79.0,F,Poison,Other Crime,3.0,No
7766,7767,11-19-2020 14:00,Bangalore,503,IDENTITY THEFT,60.0,M,,Violent Crime,1.0,Yes
20267,20268,04-24-2022 11:00,Hyderabad,568,ARSON,30.0,X,Blunt Object,Fire Accident,2.0,Yes
31497,31498,08-05-2023 09:00,Delhi,477,IDENTITY THEFT,42.900000000000006,M,Knife,Violent Crime,40.900000000000006,No
23631,23632,09-11-2022 15:00,Ludhiana,309,FRAUD,36.0,F,,Other Crime,11.0,No
13689,13690,07-24-2021 09:00,Mumbai,427,ROBBERY,54.9,F,,Violent Crime,9.9,No
28716,28717,04-11-2023 12:00,Pune,278,CYBERCRIME,72.0,X,Firearm,Other Crime,3.0,No
1003,1004,02-11-2020 19:00,Mumbai,129,ARSON,60.0,F,Poison,Fire Accident,7.0,No
23063,23064,08-18-2022 23:00,Bangalore,543,PUBLIC INTOXICATION,55.0,F,Knife,Other Crime,12.0,No
13196,13197,07-03-2021 20:00,Bangalore,491,CYBERCRIME,37.900000000000006,F,Knife,Other Crime,24.9,No
30847,30848,07-09-2023 07:00,Hyderabad,190,IDENTITY THEFT,36.0,M,Knife,Violent Crime,13.0,Yes
33669,33670,11-03-2023 21:00,Chennai,552,VANDALISM,71.0,M,,Other Crime,15.0,Yes
13244,13245,07-05-2021 20:00,Pune,548,PUBLIC INTOXICATION,25.0,F,Poison,Other Crime,6.0,Yes
26393,26394,01-04-2023 17:00,Delhi,352,ROBBERY,42.0,X,Poison,Violent Crime,4.0,Yes
33229,33230,10-16-2023 13:00,Surat,300,EXTORTION,64.9,M,,Other Crime,-0.1000000000000005,No
924,925,02-08-2020 12:00,Ludhiana,160,BURGLARY,11.0,F,Explosives,Other Crime,3.0,Yes
11302,11303,04-15-2021 22:00,Delhi,400,ARSON,66.0,F,Firearm,Fire Accident,6.0,No
5983,5984,09-06-2020 07:00,Thane,171,ROBBERY,26.0,F,Knife,Violent Crime,5.0,Yes
19646,19647,03-29-2022 14:00,Bangalore,407,DRUG OFFENSE,55.0,F,Knife,Other Crime,2.0,Yes
20822,20823,05-17-2022 14:00,Thane,425,DOMESTIC VIOLENCE,68.9,M,Poison,Violent Crime,41.900000000000006,No
132,133,01-06-2020 12:00,Bangalore,309,HOMICIDE,18.0,M,,Other Crime,2.0,No
22626,22627,07-31-2022 18:00,Surat,249,SHOPLIFTING,78.0,F,Explosives,Other Crime,18.0,Yes
13006,13007,06-25-2021 22:00,Bangalore,559,SEXUAL ASSAULT,17.0,F,,Violent Crime,4.0,Yes
27384,27385,02-15-2023 00:00,Pune,514,FRAUD,17.0,F,Firearm,Other Crime,18.0,No
13378,13379,07-11-2021 10:00,Nagpur,434,TRAFFIC VIOLATION,64.0,F,Poison,Traffic Fatality,13.0,No
19321,19322,03-16-2022 01:00,Kolkata,583,DOMESTIC VIOLENCE,48.0,F,Poison,Violent Crime,3.0,No
33861,33862,11-11-2023 21:00,Kanpur,264,COUNTERFEITING,47.0,M,,Other Crime,4.0,Yes
19019,19020,03-03-2022 11:00,Bangalore,477,VANDALISM,48.0,F,Knife,Other Crime,15.0,Yes
12990,12991,06-25-2021 06:00,Kalyan,523,FRAUD,72.0,F,Knife,Other Crime,8.0,No
3392,3393,05-21-2020 08:00,Bangalore,227,KIDNAPPING,79.0,F,,Other Crime,5.0,Yes
13555,13556,07-18-2021 19:00,Kanpur,228,HOMICIDE,46.0,F,,Other Crime,11.0,Yes
37625,37626,04-16-2024 17:00,Chennai,427,SHOPLIFTING,16.0,F,Explosives,Other Crime,19.0,No
30747,30748,07-05-2023 03:00,Kolkata,106,VANDALISM,55.0,M,Explosives,Other Crime,15.0,Yes
35960,35961,02-07-2024 08:00,Mumbai,453,ARSON,19.0,M,Explosives,Fire Accident,13.0,Yes
31689,31690,08-13-2023 09:00,Mumbai,302,FRAUD,48.0,F,Blunt Object,Other Crime,15.0,Yes
36705,36706,03-09-2024 09:00,Delhi,421,VEHICLE - STOLEN,71.0,M,,Violent Crime,6.0,No
6106,6107,09-11-2020 10:00,Bangalore,495,IDENTITY THEFT,70.0,M,Blunt Object,Violent Crime,12.0,No
5677,5678,08-24-2020 13:00,Thane,264,ARSON,59.0,M,,Fire Accident,13.0,Yes
30302,30303,06-16-2023 14:00,Delhi,148,DRUG OFFENSE,38.0,M,Blunt Object,Other Crime,19.0,Yes
29873,29874,05-29-2023 17:00,Jaipur,143,IDENTITY THEFT,50.0,F,Explosives,Violent Crime,14.0,No
25868,25869,12-13-2022 20:00,Hyderabad,548,VEHICLE - STOLEN,18.0,X,,Violent Crime,15.0,No
17730,17731,01-08-2022 18:00,Bangalore,342,FRAUD,47.0,X,Firearm,Other Crime,13.0,Yes
38545,38546,05-25-2024 01:00,Hyderabad,421,ASSAULT,25.0,F,Explosives,Violent Crime,15.0,No
5956,5957,09-05-2020 04:00,Mumbai,224,ASSAULT,70.0,F,Firearm,Violent Crime,8.0,No
11382,11383,04-19-2021 06:00,Kanpur,278,FIREARM OFFENSE,66.0,M,Blunt Object,Fire Accident,5.0,No
25820,25821,12-11-2022 20:00,Surat,537,VANDALISM,17.0,M,Other,Other Crime,9.0,No
22736,22737,08-05-2022 08:00,Rajkot,315,FRAUD,37.0,M,Firearm,Other Crime,15.0,Yes
36,37,01-02-2020 12:00,Lucknow,187,SEXUAL ASSAULT,33.0,F,Blunt Object,Violent Crime,9.0,Yes
39804,39805,07-16-2024 12:00,Visakhapatnam,341,ILLEGAL POSSESSION,13.0,F,Knife,Other Crime,2.0,Yes
29343,29344,05-07-2023 15:00,Nashik,379,FRAUD,71.0,M,Other,Other Crime,15.0,No
40110,40111,07-29-2024 06:00,Vasai,377,COUNTERFEITING,25.0,F,,Other Crime,1.0,Yes
24959,24960,11-05-2022 23:00,Bangalore,188,ARSON,46.0,F,Firearm,Fire Accident,15.0,Yes
5473,5474,08-16-2020 01:00,Bhopal,348,ARSON,36.0,F,Firearm,Fire Accident,13.0,Yes
16416,16417,11-15-2021 00:00,Hyderabad,587,PUBLIC INTOXICATION,18.0,F,Explosives,Other Crime,9.0,No
10456,10457,03-11-2021 16:00,Mumbai,233,ARSON,73.9,F,Blunt Object,Fire Accident,36.900000000000006,No
23453,23454,09-04-2022 05:00,Kanpur,374,DOMESTIC VIOLENCE,36.9,F,Knife,Violent Crime,0.8999999999999995,Yes
2800,2801,04-26-2020 16:00,Mumbai,328,PUBLIC INTOXICATION,71.0,F,Firearm,Other Crime,18.0,Yes
5663,5664,08-23-2020 23:00,Mumbai,270,FRAUD,70.0,F,Other,Other Crime,17.0,Yes
17701,17702,01-07-2022 13:00,Jaipur,399,TRAFFIC VIOLATION,50.0,X,Poison,Traffic Fatality,13.0,No
19537,19538,03-25-2022 01:00,Ahmedabad,178,TRAFFIC VIOLATION,62.0,X,Poison,Traffic Fatality,7.0,No
13072,13073,06-28-2021 16:00,Hyderabad,247,VEHICLE - STOLEN,14.0,M,Knife,Violent Crime,4.0,Yes
18644,18645,02-15-2022 20:00,Pune,498,VANDALISM,40.0,X,Blunt Object,Other Crime,18.0,No
29235,29236,05-03-2023 03:00,Pune,349,SHOPLIFTING,43.0,M,Poison,Other Crime,9.0,Yes
31855,31856,08-20-2023 07:00,Thane,461,DOMESTIC VIOLENCE,59.9,F,,Violent Crime,8.899999999999999,Yes
31986,31987,08-25-2023 18:00,Lucknow,585,ROBBERY,38.0,F,Blunt Object,Violent Crime,14.0,No
17333,17334,12-23-2021 05:00,Bangalore,444,CYBERCRIME,23.0,F,Blunt Object,Other Crime,8.0,Yes
9190,9191,01-17-2021 22:00,Kolkata,388,SEXUAL ASSAULT,35.0,M,Knife,Violent Crime,7.0,Yes
2575,2576,04-17-2020 07:00,Indore,384,SEXUAL ASSAULT,38.0,F,Knife,Violent Crime,18.0,No
19448,19449,03-21-2022 08:00,Mumbai,583,VANDALISM,28.0,F,Explosives,Other Crime,19.0,Yes
25102,25103,11-11-2022 22:00,Lucknow,373,ROBBERY,42.0,F,Other,Violent Crime,5.0,No
234,235,01-10-2020 18:00,Mumbai,514,TRAFFIC VIOLATION,23.0,F,Firearm,Traffic Fatality,19.0,Yes
13369,13370,07-11-2021 01:00,Kalyan,519,ROBBERY,30.0,F,Poison,Violent Crime,1.0,No
36856,36857,03-15-2024 16:00,Bhopal,566,COUNTERFEITING,44.9,F,Knife,Other Crime,3.9,No
39171,39172,06-20-2024 03:00,Bangalore,234,ILLEGAL POSSESSION,11.0,F,Firearm,Other Crime,2.0,Yes
22160,22161,07-12-2022 08:00,Surat,305,EXTORTION,61.0,X,,Other Crime,15.0,No
1824,1825,03-17-2020 00:00,Kolkata,249,PUBLIC INTOXICATION,32.0,F,,Other Crime,3.0,Yes
36780,36781,03-12-2024 12:00,Hyderabad,195,DOMESTIC VIOLENCE,41.0,F,Knife,Violent Crime,3.0,No
8224,8225,12-08-2020 16:00,Lucknow,143,TRAFFIC VIOLATION,10.0,F,,Traffic Fatality,11.0,Yes
9239,9240,01-19-2021 23:00,Kolkata,261,DRUG OFFENSE,55.0,F,Blunt Object,Other Crime,8.0,No
16531,16532,11-19-2021 19:00,Delhi,243,IDENTITY THEFT,48.0,X,Blunt Object,Violent Crime,7.0,Yes
4557,4558,07-08-2020 21:00,Faridabad,347,PUBLIC INTOXICATION,31.0,F,Other,Other Crime,14.0,No
6602,6603,10-02-2020 02:00,Patna,587,ILLEGAL POSSESSION,59.0,M,Poison,Other Crime,4.0,No
28088,28089,03-16-2023 08:00,Jaipur,282,SEXUAL ASSAULT,70.0,M,Blunt Object,Violent Crime,2.0,No
30194,30195,06-12-2023 02:00,Varanasi,124,COUNTERFEITING,68.9,F,Poison,Other Crime,41.900000000000006,No
38084,38085,05-05-2024 20:00,Bangalore,303,ILLEGAL POSSESSION,36.0,F,,Other Crime,4.0,Yes
31376,31377,07-31-2023 08:00,Delhi,206,ROBBERY,73.0,F,Other,Violent Crime,12.0,Yes
29185,29186,05-01-2023 01:00,Visakhapatnam,206,ROBBERY,64.0,M,Poison,Violent Crime,10.0,No
7631,7632,11-13-2020 23:00,Rajkot,318,BURGLARY,64.0,M,Knife,Other Crime,8.0,No
10691,10692,03-21-2021 11:00,Thane,538,ILLEGAL POSSESSION,19.0,M,Explosives,Other Crime,11.0,No
5659,5660,08-23-2020 19:00,Faridabad,489,FIREARM OFFENSE,22.0,M,Explosives,Fire Accident,2.0,Yes
35217,35218,01-07-2024 09:00,Mumbai,384,ILLEGAL POSSESSION,94.9,F,Poison,Other Crime,33.900000000000006,No
1134,1135,02-17-2020 06:00,Kolkata,321,IDENTITY THEFT,10.0,F,Firearm,Violent Crime,19.0,Yes
1742,1743,03-13-2020 14:00,Hyderabad,558,BURGLARY,40.9,F,Poison,Other Crime,2.8999999999999995,No
9942,9943,02-18-2021 06:00,Thane,547,VANDALISM,19.0,F,Poison,Other Crime,15.0,No
29955,29956,06-02-2023 03:00,Indore,426,SHOPLIFTING,62.9,F,Explosives,Other Crime,12.9,Yes
8043,8044,12-01-2020 03:00,Bangalore,517,ROBBERY,28.0,M,Knife,Violent Crime,5.0,Yes
32679,32680,09-23-2023 15:00,Kanpur,132,DOMESTIC VIOLENCE,49.0,F,,Violent Crime,19.0,Yes
39418,39419,06-30-2024 10:00,Mumbai,363,COUNTERFEITING,41.0,F,,Other Crime,4.0,No
31056,31057,07-18-2023 00:00,Chennai,520,ASSAULT,63.0,F,Blunt Object,Violent Crime,16.0,No
19491,19492,03-23-2022 03:00,Delhi,528,DOMESTIC VIOLENCE,22.0,F,Explosives,Violent Crime,1.0,Yes
12455,12456,06-02-2021 23:00,Lucknow,406,ASSAULT,54.0,F,Blunt Object,Violent Crime,4.0,Yes
20138,20139,04-19-2022 02:00,Delhi,106,CYBERCRIME,64.0,M,,Other Crime,15.0,No
24548,24549,10-19-2022 20:00,Mumbai,202,TRAFFIC VIOLATION,37.0,M,Knife,Traffic Fatality,12.0,Yes
34733,34734,12-18-2023 05:00,Pune,104,IDENTITY THEFT,61.0,M,Blunt Object,Violent Crime,2.0,Yes
5892,5893,09-02-2020 12:00,Bangalore,396,ILLEGAL POSSESSION,24.0,M,,Other Crime,15.0,No
260,261,01-11-2020 20:00,Chennai,542,BURGLARY,11.0,F,,Other Crime,7.0,Yes
8796,8797,01-01-2021 12:00,Lucknow,369,BURGLARY,47.0,F,Blunt Object,Other Crime,15.0,Yes
15114,15115,09-21-2021 18:00,Agra,362,DRUG OFFENSE,65.0,F,Blunt Object,Other Crime,6.0,No
14367,14368,08-21-2021 15:00,Delhi,159,KIDNAPPING,37.0,M,Blunt Object,Other Crime,19.0,Yes
752,753,02-01-2020 08:00,Hyderabad,357,ILLEGAL POSSESSION,42.900000000000006,F,Other,Other Crime,38.900000000000006,Yes
38935,38936,06-10-2024 07:00,Jaipur,302,KIDNAPPING,67.0,M,Blunt Object,Other Crime,18.0,Yes
4986,4987,07-26-2020 18:00,Lucknow,199,EXTORTION,31.0,F,Poison,Other Crime,15.0,No
10385,10386,03-08-2021 17:00,Kanpur,100,ROBBERY,26.0,F,Explosives,Violent Crime,19.0,No
35721,35722,01-28-2024 09:00,Pune,293,TRAFFIC VIOLATION,10.0,F,Other,Traffic Fatality,19.0,No
9222,9223,01-19-2021 06:00,Chennai,309,DRUG OFFENSE,63.0,F,Firearm,Other Crime,19.0,No
19603,19604,03-27-2022 19:00,Jaipur,347,SEXUAL ASSAULT,48.0,X,Firearm,Violent Crime,1.0,No
34641,34642,12-14-2023 09:00,Mumbai,183,HOMICIDE,18.0,M,Explosives,Other Crime,10.0,Yes
33894,33895,11-13-2023 06:00,Kolkata,351,EXTORTION,25.0,F,Poison,Other Crime,19.0,No
14923,14924,09-13-2021 19:00,Kolkata,337,IDENTITY THEFT,65.0,F,,Violent Crime,1.0,Yes
11694,11695,05-02-2021 06:00,Mumbai,492,ASSAULT,10.0,M,Blunt Object,Violent Crime,3.0,No
15190,15191,09-24-2021 22:00,Bangalore,117,EXTORTION,42.0,M,Knife,Other Crime,4.0,No
28942,28943,04-20-2023 22:00,Delhi,477,BURGLARY,40.9,M,Other,Other Crime,11.9,Yes
11692,11693,05-02-2021 04:00,Nagpur,153,DRUG OFFENSE,69.0,F,Other,Other Crime,8.0,No
24845,24846,11-01-2022 05:00,Hyderabad,406,IDENTITY THEFT,11.9,F,Poison,Violent Crime,-0.1000000000000005,Yes
20344,20345,04-27-2022 16:00,Ghaziabad,479,COUNTERFEITING,11.0,M,Explosives,Other Crime,3.0,No
34825,34826,12-22-2023 01:00,Ludhiana,425,DRUG OFFENSE,52.0,M,Explosives,Other Crime,6.0,Yes
18138,18139,01-25-2022 18:00,Ahmedabad,408,DOMESTIC VIOLENCE,35.0,M,Poison,Violent Crime,5.0,Yes
11150,11151,04-09-2021 14:00,Kanpur,417,SHOPLIFTING,10.0,F,Explosives,Other Crime,6.0,No
34907,34908,12-25-2023 11:00,Lucknow,154,BURGLARY,69.0,F,Explosives,Other Crime,7.0,No
29899,29900,05-30-2023 19:00,Delhi,373,DRUG OFFENSE,23.0,F,Other,Other Crime,16.0,Yes
33494,33495,10-27-2023 14:00,Lucknow,238,DOMESTIC VIOLENCE,77.0,F,Explosives,Violent Crime,2.0,Yes
12989,12990,06-25-2021 05:00,Ludhiana,285,SHOPLIFTING,42.900000000000006,F,Explosives,Other Crime,29.9,Yes
6207,6208,09-15-2020 15:00,Delhi,479,TRAFFIC VIOLATION,52.0,M,Poison,Traffic Fatality,14.0,No
23351,23352,08-30-2022 23:00,Chennai,459,DRUG OFFENSE,57.0,F,Blunt Object,Other Crime,10.0,No
16297,16298,11-10-2021 01:00,Jaipur,175,ARSON,71.0,F,Blunt Object,Fire Accident,1.0,Yes
13454,13455,07-14-2021 14:00,Mumbai,338,KIDNAPPING,76.0,F,Other,Other Crime,8.0,No
33472,33473,10-26-2023 16:00,Mumbai,467,SEXUAL ASSAULT,77.0,F,Poison,Violent Crime,12.0,Yes
10489,10490,03-13-2021 01:00,Bangalore,532,ARSON,17.0,M,Knife,Fire Accident,10.0,No
4988,4989,07-26-2020 20:00,Delhi,338,BURGLARY,25.0,F,Firearm,Other Crime,18.0,Yes
31075,31076,07-18-2023 19:00,Visakhapatnam,360,ILLEGAL POSSESSION,45.0,F,Explosives,Other Crime,12.0,No
30267,30268,06-15-2023 03:00,Delhi,335,DRUG OFFENSE,37.0,F,Firearm,Other Crime,11.0,Yes
21675,21676,06-22-2022 03:00,Hyderabad,203,DOMESTIC VIOLENCE,64.0,M,,Violent Crime,14.0,No
26798,26799,01-21-2023 14:00,Bangalore,218,KIDNAPPING,40.0,F,Explosives,Other Crime,17.0,No
20504,20505,05-04-2022 08:00,Bangalore,516,ILLEGAL POSSESSION,53.0,M,Blunt Object,Other Crime,18.0,Yes
13204,13205,07-04-2021 04:00,Hyderabad,475,KIDNAPPING,34.0,F,Other,Other Crime,6.0,Yes
23236,23237,08-26-2022 04:00,Delhi,517,ROBBERY,79.0,F,,Violent Crime,6.0,Yes
3401,3402,05-21-2020 17:00,Bangalore,219,SHOPLIFTING,39.0,M,Explosives,Other Crime,18.0,Yes
31378,31379,07-31-2023 10:00,Mumbai,242,DOMESTIC VIOLENCE,49.0,F,Firearm,Violent Crime,7.0,Yes
28624,28625,04-07-2023 16:00,Nagpur,442,DOMESTIC VIOLENCE,70.0,F,Poison,Violent Crime,17.0,No
24050,24051,09-29-2022 02:00,Surat,278,COUNTERFEITING,44.0,M,Other,Other Crime,5.0,No
12121,12122,05-20-2021 01:00,Delhi,465,PUBLIC INTOXICATION,37.0,F,Knife,Other Crime,3.0,No
35659,35660,01-25-2024 19:00,Bangalore,357,ROBBERY,11.0,M,Explosives,Violent Crime,5.0,Yes
23545,23546,09-08-2022 01:00,Bangalore,350,TRAFFIC VIOLATION,64.0,F,Blunt Object,Traffic Fatality,9.0,No
28954,28955,04-21-2023 10:00,Jaipur,167,COUNTERFEITING,66.0,F,,Other Crime,6.0,Yes
18944,18945,02-28-2022 08:00,Delhi,141,DRUG OFFENSE,62.0,X,Blunt Object,Other Crime,4.0,No
9541,9542,02-01-2021 13:00,Nagpur,164,ILLEGAL POSSESSION,26.0,F,Firearm,Other Crime,9.0,No
16690,16691,11-26-2021 10:00,Ludhiana,297,FIREARM OFFENSE,36.0,X,Firearm,Fire Accident,8.0,No
7044,7045,10-20-2020 12:00,Ahmedabad,306,HOMICIDE,25.0,F,Poison,Other Crime,8.0,No
26771,26772,01-20-2023 11:00,Kalyan,280,SHOPLIFTING,50.0,M,Blunt Object,Other Crime,8.0,No
15088,15089,09-20-2021 16:00,Mumbai,424,ILLEGAL POSSESSION,75.0,F,Blunt Object,Other Crime,2.0,Yes
31199,31200,07-23-2023 23:00,Mumbai,483,SEXUAL ASSAULT,20.0,M,,Violent Crime,3.0,Yes
21163,21164,05-31-2022 19:00,Ahmedabad,530,FIREARM OFFENSE,45.0,X,,Fire Accident,2.0,Yes
18953,18954,02-28-2022 17:00,Mumbai,578,COUNTERFEITING,52.0,F,Explosives,Other Crime,5.0,Yes
34520,34521,12-09-2023 08:00,Kolkata,553,EXTORTION,45.0,F,Other,Other Crime,11.0,No
2905,2906,05-01-2020 01:00,Kanpur,407,FRAUD,63.0,F,Explosives,Other Crime,8.0,No
20751,20752,05-14-2022 15:00,Mumbai,321,FRAUD,39.0,X,Poison,Other Crime,7.0,Yes
10329,10330,03-06-2021 09:00,Bangalore,376,ASSAULT,37.0,F,Blunt Object,Violent Crime,12.0,No
34228,34229,11-27-2023 04:00,Mumbai,538,SHOPLIFTING,49.0,M,Poison,Other Crime,13.0,No
11695,11696,05-02-2021 07:00,Mumbai,520,ROBBERY,49.0,M,Firearm,Violent Crime,8.0,No
36569,36570,03-03-2024 17:00,Varanasi,533,FRAUD,71.0,F,Explosives,Other Crime,15.0,Yes
